Submission ID,Performance Detail Submission ID,Date of Submission,Organisation Name,Submission Title,Disease Target,Stage of Development,Country of Manufacturer,Region,Website,Regulatory Approval,Clinical Sensitivity (%),Clinical Specificity (%),Type of Technology,Assay Target,Target Analyte(s),Technology principle,Test Format,Instrument requirement,Level of automation,Lab vs. POC,Self-testing/Self-Collection,Validated Sample Types,Time to results excl sample prep (mins),Time to results incl sample prep (mins),Connectivity Solution,FIND Evaluation,Impact of SARS-COV-2 Alpha variant,Impact of SARS-COV-2 Beta variant,Impact of SARS-COV-2 Gamma variant,Impact of SARS-COV-2 Delta variant,Impact of SARS-COV-2 Delta+ variant,Impact of SARS-COV-2 Omicron variant,S gene dropout,SARS-CoV-2 variant(s),Test to be listed on FIND's web page?,Data to be published on FIND's web page,Is this a variant detection test?,Revoked/Not Approved By,Study Type,Number of positive samples (clinical),Number of negative samples (clinical),Total number of samples (clinical)
a0B6900001LkldI,a2669000009z9bU,2021-02-09,Creative Diagnostics,SARS-CoV-2 IgM ELISA Kit,SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fcreative-diagnostics.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://creative-diagnostics.com/ (New Window)"">http://creative-diagnostics.com/</a>",CE-IVD,79.40 %,97.30 %,Immunoassay,Antibody (serological),IgM,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum; Plasma,NA,75,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldJ,a2669000009z9bV,2021-02-09,Bioss Inc,SARS-Cov-2 IgM Antibody ELISA Kit,SARS-CoV-2,Research Use Only (RUO),United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fbiossusa.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://biossusa.com/ (New Window)"">http://biossusa.com/</a>",None,-,-,Immunoassay,Antibody (serological),IgM,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum,NA,300,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldK,a2669000009z9bW,2021-02-09,Bioss Inc,SARS-Cov-2 Total Antibody ELISA Kit,SARS-CoV-2,Research Use Only (RUO),United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fbiossusa.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://biossusa.com/ (New Window)"">http://biossusa.com/</a>",None,-,-,Immunoassay,Antibody (serological),Total Antibody,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum,NA,300,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldM,a2669000009z9bY,2021-02-09,Beijing Kewei Clinical Diagnostic Reagent Inc.,Kewei COVID-19 IgG ELISA Test Kit,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fen.keweidiagnostic.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://en.keweidiagnostic.com/ (New Window)"">http://en.keweidiagnostic.com/</a>",CE-IVD,90.83 %,99.20 %,Immunoassay,Antibody (serological),IgG,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum; Plasma,NA,60,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldN,a2669000009z9bZ,2021-02-09,Beijing Kewei Clinical Diagnostic Reagent Inc.,Kewei COVID-19 IgM ELISA Test Kit,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fen.keweidiagnostic.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://en.keweidiagnostic.com/ (New Window)"">http://en.keweidiagnostic.com/</a>",CE-IVD,90.83 %,99.60 %,Immunoassay,Antibody (serological),IgM,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum; Plasma,NA,60,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldO,a2669000009z9ba,2021-02-09,Beijing Kewei Clinical Diagnostic Reagent Inc.,Kewei COVID-19 Nucleic Acid Test Kit,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fen.keweidiagnostic.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://en.keweidiagnostic.com/ (New Window)"">http://en.keweidiagnostic.com/</a>",CE-IVD,93.30 %,100.00 %,Molecular,RNA,Unknown,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab; Mid-turbinate swab; Bronchoalveolar lavage,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldP,a2669000009z9bb,2021-02-09,Genrui Biotech Inc.,SARS-CoV-2/Flu A/Flu B Detection Kit (RT-PCR),SARS-CoV-2; Influenza A; Influenza B,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fgenrui-bio.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://genrui-bio.com/ (New Window)"">http://genrui-bio.com/</a>",CE-IVD,-,-,Molecular,RNA,Unknown,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldQ,a2669000009z9bc,2021-02-09,Genrui Biotech Inc.,Novel Coronavirus (2019-nCoV) Nucleic Acid Detection Kit(RT-PCR),SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fgenrui-bio.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://genrui-bio.com/ (New Window)"">http://genrui-bio.com/</a>",CE-IVD,-,-,Molecular,RNA,Unknown,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldR,a2669000009z9bd,2021-02-09,"Beijing Hotgen Biotech Co., ltd.",Coronavirus disease (COVID-19) Antibody Test (Enzyme-Linked Immunosorbent Assay),SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fhotgen.com.cn%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://hotgen.com.cn (New Window)"">http://hotgen.com.cn</a>",CE-IVD,-,-,Immunoassay,Antibody (serological),Unknown,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldS,a2669000009z9be,2021-02-09,"Beijing Hotgen Biotech Co., ltd.",Coronavirus disease(COVID-19) Nucleic Acid TestKit(PCR-Fluorescent Probe Method),SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fhotgen.com.cn%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://hotgen.com.cn (New Window)"">http://hotgen.com.cn</a>",CE-IVD,-,-,Molecular,RNA,N1 gene; N2 gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldT,a2669000009z9bf,2021-02-09,"Guangzhou Wondfo Biotech Co., ltd.",2019-nCoV Real-Time RT-PCR Assay,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2FWondfo.com.cn%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://Wondfo.com.cn (New Window)"">http://Wondfo.com.cn</a>",CE-IVD; WHO EUL Under Assessment,-,-,Molecular,RNA,N gene; ORF1ab,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Oropharyngeal swab; Bronchoalveolar lavage,NA,NA,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldU,a2669000009z9bg,2021-02-09,Zhuhai Livzon Diagnostics Inc.,Diagnostic Kit for Nucleic Acid to nCoV-2019 (PCR- Fluorescence Probe),SARS-CoV-2,Research Use Only (RUO),China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Flivzondiagnostics.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://livzondiagnostics.com (New Window)"">http://livzondiagnostics.com</a>",None,-,-,Molecular,RNA,Unknown,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldV,a2669000009z9bh,2021-02-09,"Epitope Diagnostics, Inc.",COVID-19 Nucleocapsid IgG Quantitative ELISA Kit,SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fepitopediagnostics.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://epitopediagnostics.com (New Window)"">http://epitopediagnostics.com</a>",CE-IVD,-,-,Immunoassay,Antibody (serological),IgG,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum,NA,80,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldW,a2669000009z9bi,2021-02-09,"Epitope Diagnostics, Inc.",EDI Novel Coronavirus COVID-19 IgG ELISA Kit,SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fepitopediagnostics.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://epitopediagnostics.com (New Window)"">http://epitopediagnostics.com</a>",Health Canada; Singapore HSA; CE-IVD,100.00 %,100.00 %,Immunoassay,Antibody (serological),IgG,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum,NA,80,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldX,a2669000009z9bj,2021-02-09,"Epitope Diagnostics, Inc.",EDI Novel Coronavirus COVID-19 IgM ELISA Kit,SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fepitopediagnostics.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://epitopediagnostics.com (New Window)"">http://epitopediagnostics.com</a>",Singapore HSA; CE-IVD,100.00 %,100.00 %,Immunoassay,Antibody (serological),IgM,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum,NA,80,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldY,a2669000009z9bk,2021-02-09,LumiraDx,LumiraDx SARS-CoV-2 RNA STAR,SARS-CoV-2,Regulatory Achieved,United Kingdom,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Flumiradx.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://lumiradx.com/ (New Window)"">http://lumiradx.com/</a>",US FDA EUA,97.00 %,97.00 %,Molecular,RNA,ORF1a,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkldZ,a2669000009z9bl,2021-02-09,"Sophonix Co.,ltd.",SARS-CoV-2 NAb,SARS-CoV-2,Regulatory Status Unknown,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fen.sophonix.net%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://en.sophonix.net/ (New Window)"">http://en.sophonix.net/</a>",Unknown,-,-,Immunoassay,Antibody (serological),Other,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum; Plasma,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001Lklda,a2669000009z9bm,2021-02-09,"Sophonix Co.,ltd.",SARS-Cov-2 S1 protein test kit(magnetic particle chemiluminescence immunoassay m,SARS-CoV-2,Regulatory Status Unknown,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fen.sophonix.net%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://en.sophonix.net/ (New Window)"">http://en.sophonix.net/</a>",Unknown,-,-,Immunoassay,Antigen,S-protein S1,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),A proprietary/new instrument is required,Manual,near Point of Care,Intended for professional use only,Unknown,NA,NA,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001Lkldb,a2669000009z9bn,2021-02-09,"Sophonix Co.,ltd.",Genetron SARS-CoV-2 RNA Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fen.sophonix.net%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://en.sophonix.net/ (New Window)"">http://en.sophonix.net/</a>",US FDA EUA,-,-,Molecular,RNA,N gene; ORF1ab,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab; Mid-turbinate swab,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001Lkldd,a2669000009z9bp,2021-02-09,ZYBIO INC.,SARS-CoV-2 Nucleic Acid Detection Kit (PCR-Fluorescent Probe Method),SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fzybio.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://zybio.com (New Window)"">http://zybio.com</a>",CE-IVD; WHO EUL Under Assessment,-,-,Molecular,RNA,Unknown,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Oropharyngeal swab; Nasal swab,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001Lklde,a2669000009z9bq,2021-02-09,Demeditec Diagnostics GmbH,COVID-19 (SARS-CoV-2) IgA ELISA,SARS-CoV-2,Regulatory Achieved,Germany,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fdemeditec.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://demeditec.com (New Window)"">http://demeditec.com</a>",CE-IVD,-,98.26 %,Immunoassay,Antibody (serological),IgA,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum; Plasma,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkleG,a2669000009z9cS,2021-02-09,Vircell S.L.,SARS-COV-2 REALTIME PCR KIT,SARS-CoV-2,Regulatory Achieved,Spain,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fvircell.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://vircell.com (New Window)"">http://vircell.com</a>",Brazil ANVISA; CE-IVD,-,-,Molecular,RNA,E gene; N gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001LkleH,a2669000009z9cT,2021-02-09,Hologic,Aptima SARS-CoV-2 Assay,SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fhologic.de%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://hologic.de/ (New Window)"">http://hologic.de/</a>",US FDA EUA; Korea MFDS; Australia TGA; Health Canada,-,100.00 %,Molecular,RNA,ORF1ab,qRT-PCR,"NAT reagent kit – proprietary platform",A proprietary/new instrument is required,Fully automated (including sample preparation),Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab,NA,210,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
